BUS_SERVICE_NAME_TXT,OPR_DESC_TXT,ORIG_DEST_TXT,BUS_DIRCTN_TXT,BUS_ROUTE_SEQ_NUM,BUS_STOP_CD,BUS_STOP_DESC_TXT,RD_NAM_TXT,LONGTD_TXT,LATTD_TXT,OP_HR_TXT,FARE_TXT,CONTACT_TXT
PBS 753,Ren Quan Transport,Flora Road - Anson Road,2,16,76421,Opp Blk 331,Tampines Street 32,103.9598719,1.353841243,Ten trips from 5.00pm to 8.00pm / 18 min,Card: $3.00/ Cash:$4.00,"Email: enquiry@renquantpt.com.sg
Tel: 6755 9336
Fax: 67526994"
PBS 753,Ren Quan Transport,Flora Road - Anson Road,2,17,76461,Eden Condo,Tampines Street 34,103.9598183,1.356109722,Ten trips from 5.00pm to 8.00pm / 18 min,Card: $3.00/ Cash:$4.00,"Email: enquiry@renquantpt.com.sg
Tel: 6755 9336
Fax: 67526994"
PBS 753,Ren Quan Transport,Flora Road - Anson Road,2,18,76241,Blk 497D,Tampines Avenue 7,103.9591706,1.358458027,Ten trips from 5.00pm to 8.00pm / 18 min,Card: $3.00/ Cash:$4.00,"Email: enquiry@renquantpt.com.sg
Tel: 6755 9336
Fax: 67526994"
PBS 753,Ren Quan Transport,Flora Road - Anson Road,2,19,-,Outside Estella Gardens,Flora Road,103.965681,1.359868000,Ten trips from 5.00pm to 8.00pm / 18 min,Card: $3.00/ Cash:$4.00,"Email: enquiry@renquantpt.com.sg
Tel: 6755 9336
Fax: 67526994"
PBS 754,ComfortDelGro Bus Pte Ltd,Hillview Estate - Bukit Batok MRT Station ,1,1,-,Outside Hume Park I,Hume Avenue,103.76855,1.354520000,"Mondays to Saturdays (Excluding Public Holidays)
From 6.30am to 9.00am /15 min;
From 9.00am to 2.00pm / 30min; and
From 2.00pm to 8.00pm / 15 min ",$1.40,"Email: enquiry@comfortdelgrobus.com.sg
Tel: 6553 3838
Fax: 6456 0922
Address: 205 Braddell Road S(579701) "
PBS 754,ComfortDelGro Bus Pte Ltd,Hillview Estate - Bukit Batok MRT Station ,1,2,-,Outside Hume Park II,Hume Avenue,103.768319,1.355119000,"Mondays to Saturdays (Excluding Public Holidays)
From 6.30am to 9.00am /15 min;
From 9.00am to 2.00pm / 30min; and
From 2.00pm to 8.00pm / 15 min ",$1.40,"Email: enquiry@comfortdelgrobus.com.sg
Tel: 6553 3838
Fax: 6456 0922
Address: 205 Braddell Road S(579701) "
PBS 754,ComfortDelGro Bus Pte Ltd,Hillview Estate - Bukit Batok MRT Station ,1,3,43829,Symphony Heights,Hume Avenue,103.7673708,1.356858056,"Mondays to Saturdays (Excluding Public Holidays)
From 6.30am to 9.00am /15 min;
From 9.00am to 2.00pm / 30min; and
From 2.00pm to 8.00pm / 15 min ",$1.40,"Email: enquiry@comfortdelgrobus.com.sg
Tel: 6553 3838
Fax: 6456 0922
Address: 205 Braddell Road S(579701) "
PBS 754,ComfortDelGro Bus Pte Ltd,Hillview Estate - Bukit Batok MRT Station ,1,4,-,Outside Parc Palais,Hume Avenue,103.76609,1.357860000,"Mondays to Saturdays (Excluding Public Holidays)
From 6.30am to 9.00am /15 min;
From 9.00am to 2.00pm / 30min; and
From 2.00pm to 8.00pm / 15 min ",$1.40,"Email: enquiry@comfortdelgrobus.com.sg
Tel: 6553 3838
Fax: 6456 0922
Address: 205 Braddell Road S(579701) "
PBS 754,ComfortDelGro Bus Pte Ltd,Hillview Estate - Bukit Batok MRT Station ,1,5,-,BS Opposite Hillbrooks,Hillview Avenue,103.7626631,1.357572778,"Mondays to Saturdays (Excluding Public Holidays)
From 6.30am to 9.00am /15 min;
From 9.00am to 2.00pm / 30min; and
From 2.00pm to 8.00pm / 15 min ",$1.40,"Email: enquiry@comfortdelgrobus.com.sg
Tel: 6553 3838
Fax: 6456 0922
Address: 205 Braddell Road S(579701) "
PBS 754,ComfortDelGro Bus Pte Ltd,Hillview Estate - Bukit Batok MRT Station ,1,6,-,Outside Merawoods,Hillview Avenue,103.75961,1.356500000,"Mondays to Saturdays (Excluding Public Holidays)
From 6.30am to 9.00am /15 min;
From 9.00am to 2.00pm / 30min; and
From 2.00pm to 8.00pm / 15 min ",$1.40,"Email: enquiry@comfortdelgrobus.com.sg
Tel: 6553 3838
Fax: 6456 0922
Address: 205 Braddell Road S(579701) "
PBS 754,ComfortDelGro Bus Pte Ltd,Hillview Estate - Bukit Batok MRT Station ,1,7,-,Outside Hilltop Grove,Hillview Avenue,103.75894,1.356670000,"Mondays to Saturdays (Excluding Public Holidays)
From 6.30am to 9.00am /15 min;
From 9.00am to 2.00pm / 30min; and
From 2.00pm to 8.00pm / 15 min ",$1.40,"Email: enquiry@comfortdelgrobus.com.sg
Tel: 6553 3838
Fax: 6456 0922
Address: 205 Braddell Road S(579701) "
PBS 754,ComfortDelGro Bus Pte Ltd,Hillview Estate - Bukit Batok MRT Station ,1,8,43161,Blk 272,Bukit Batok East Avenue 4,103.7576616,1.348831907,"Mondays to Saturdays (Excluding Public Holidays)
From 6.30am to 9.00am /15 min;
From 9.00am to 2.00pm / 30min; and
From 2.00pm to 8.00pm / 15 min ",$1.40,"Email: enquiry@comfortdelgrobus.com.sg
Tel: 6553 3838
Fax: 6456 0922
Address: 205 Braddell Road S(579701) "
PBS 754,ComfortDelGro Bus Pte Ltd,Hillview Estate - Bukit Batok MRT Station ,1,9,-,Outside Bukit Batok Town Council Office,Bukit Batok Central,103.75047,1.351160000,"Mondays to Saturdays (Excluding Public Holidays)
From 6.30am to 9.00am /15 min;
From 9.00am to 2.00pm / 30min; and
From 2.00pm to 8.00pm / 15 min ",$1.40,"Email: enquiry@comfortdelgrobus.com.sg
Tel: 6553 3838
Fax: 6456 0922
Address: 205 Braddell Road S(579701) "
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,1,56251,Opp Horizon Gardens,Ang Mo Kio Avenue 2,103.8344186,1.376374722,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,2,56241,St. Nicholas Girls' School,Ang Mo Kio Avenue 2,103.8332083,1.371991667,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,3,56289,Bef Shangri-la Walk,Ang Mo Kio Avenue 2,103.8323266,1.370231678,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,4,56261,Blk 248,Ang Mo Kio Avenue 1,103.8317274,1.367862190,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,5,54061,Blk 246,Ang Mo Kio Avenue 1,103.8340408,1.367288017,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,6,54621,Blk 223,Ang Mo Kio Avenue 1,103.8377307,1.365953312,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,7,54611,Blk 220,Ang Mo Kio Avenue 1,103.8405742,1.364894705,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,8,54071,Blk 310,Ang Mo Kio Avenue 1,103.8449067,1.364336649,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,9,54081,Teck Ghee Court,Ang Mo Kio Avenue 1,103.8478669,1.363589722,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,10,54091,Blk 331,Ang Mo Kio Avenue 1,103.850928,1.361679750,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,11,3223,International Plaza,Anson Road,103.8463247,1.275703395,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,12,3151,Opp GB Building,Cecil Street,103.8477623,1.278921246,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,13,3021,Prudential Tower,Cecil Street,103.849989,1.282555246,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,14,3381,The Sail,Marina Boulevard ,103.8530651,1.281626013,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,15,3391,Marina Bay Financial Centre,Marina Boulevard ,103.8549801,1.280376603,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,16,2169,Centennial Tower,Temasek Avenue ,103.8607085,1.293338368,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 761,Commute Solutions Group Pte Ltd,Ang Mo Kio Avenue 2 to Fullerton Road,1,17,2141,Suntec Tower Two,Temasek Boulevard ,103.8593381,1.295765716,Two trips at 7.50am and 8.00am/ 10 min,$4.50 (card) / $7.00 (cash),"Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,1,20211,Blk 41,Teban Gardens Road,103.74184,1.321771939,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,2,20231,Bef Hasanah Mosque,Teban Gardens Road,103.739444,1.322344073,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,3,20179,Aft Teban Gardens Road,West Coast Road,103.7391007,1.320002120,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,4,20169,Blk 35,West Coast Road,103.7425125,1.319283478,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,5,20159,Blk 411,West Coast Road,103.7464017,1.318511375,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,6,20149,Blk 408,West Coast Road,103.7489727,1.317959697,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,7,20139,Opp Angliss Building,West Coast Road,103.7520438,1.315841669,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,8,20299,Opp Tanglin Secondary School,West Coast Road,103.7585754,1.310928042,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,9,17079,Blk 512,West Coast Road,103.7599936,1.309683042,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,10,17069,Opp Blk 701,West Coast Road,103.7621407,1.307766372,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,11,17049,Blk 601,West Coast Road,103.7645982,1.304706382,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,12,17389,Opp West Bay Resort Condominium,West Coast Road,103.7670019,1.299081389,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,13,17029,Opp Waseda S Senior High School,West Coast Road,103.767103,1.296945701,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,14,17019,Varsity Park,West Coast Road,103.7670518,1.293797479,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,15,5641,Customs Port Branch Headquarters,Keppel Road,103.8414062,1.272723931,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,16,3222,Hub Synergy Point,Anson Road,103.8448956,1.273978369,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,17,3111,Aft Capital Tower,Robinson Road,103.8481012,1.277825954,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,18,3071,Opp So Sofitel Singapore,Robinson Road,103.8493803,1.279921325,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,19,3031,Raffles Place Station Exit F,Robinson Road,103.8508607,1.282074922,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 762,City Transit Pte Ltd,Teban Gardens Road to Church Street,1,20,5319,OCBC Centre,Church Street,103.8490869,1.284496673,One trip at 7.30am,$3.00,"Email: premium@citybus.com.sg
Tel: 9239 4748"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,1,-,Opposite the taxi stand outside The Bayshore Condominium,Bayshore Road,103.93866,1.311910000,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,2,94029,East Coast Ville,Upper East Coast Road,103.937505,1.314533056,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,3,94019,Opp Evergreen Avenue,Upper East Coast Road,103.9357495,1.314285161,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,4,93131,Opp Eastern Lagoon II,Bedok South Avenue 1,103.9341583,1.312778334,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,5,93049,Lagoon View,Marine Parade Road,103.9329858,1.310730167,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,6,93039,Laguna Park,Marine Parade Road,103.9295415,1.309584748,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,7,93201,Victoria School,Marine Parade Road,103.9278127,1.309200037,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,8,93029,Mandarin Gardens,Marine Parade Road,103.9247105,1.308514558,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,9,93019,Neptune Court,Marine Parade Road,103.9211172,1.307876144,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,10,92089,CHIJ Katong Convent,Marine Parade Road,103.9176472,1.307191712,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,11,92079,Blk 57,Marine Parade Road,103.9148767,1.306578069,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,12,92069,Tao Nan School,Marine Parade Road,103.9110052,1.305663068,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,13,15159,Mapletree Business City,Pasir Panjang Road,103.7983935,1.274263038,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,14,15041,Aft PSA Building,Alexandra Road,103.8018565,1.274553209,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 763,Commute Solutions Group Pte Ltd,Bayshore Road to Depot Road,1,15,14209,Aft Hewlett Packard,Depot Road,103.8095887,1.281763977,One trip at 7.55am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 764,LGK Transport Services Pte Ltd,Sim University to Tampines MRT Station/ Interchange,1,1,12091,SIM HQ,Clementi Road,103.7771471,1.329183155,One trip at 10pm (excludes UNISIM School Holidays too),$4.00,"Email: lgktransport@lenamarine.com.sg
Tel: 6734 1286"
PBS 764,LGK Transport Services Pte Ltd,Sim University to Tampines MRT Station/ Interchange,1,2,76141,Tampines Station/ Interchange,Tampines Avenue 4,103.9460906,1.353666891,One trip at 10pm (excludes UNISIM School Holidays too),$4.00,"Email: lgktransport@lenamarine.com.sg
Tel: 6734 1286"
PBS 765,Commute Solutions Group Pte Ltd,Woodlands Avenue 1 to Pasir Panjang Road,1,1,46281,Blk 825,Woodlands Avenue 7,103.7900259,1.438786957,One trip at 7.15am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 765,Commute Solutions Group Pte Ltd,Woodlands Avenue 1 to Pasir Panjang Road,1,2,46391,Blk 853,Woodlands Avenue 7,103.7929945,1.439217654,One trip at 7.15am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 765,Commute Solutions Group Pte Ltd,Woodlands Avenue 1 to Pasir Panjang Road,1,3,46761,Blk 706,Woodlands Avenue 7,103.7974003,1.439644444,One trip at 7.15am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 765,Commute Solutions Group Pte Ltd,Woodlands Avenue 1 to Pasir Panjang Road,1,4,46771,Opp Admiralty Station,Woodlands Avenue 7,103.8001867,1.440888084,One trip at 7.15am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 765,Commute Solutions Group Pte Ltd,Woodlands Avenue 1 to Pasir Panjang Road,1,5,47599,Blk 683A,Woodlands Avenue 6,103.8026315,1.439926422,One trip at 7.15am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 765,Commute Solutions Group Pte Ltd,Woodlands Avenue 1 to Pasir Panjang Road,1,6,47549,Opp Blk 639,Woodlands Avenue 6,103.8035235,1.437904852,One trip at 7.15am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 765,Commute Solutions Group Pte Ltd,Woodlands Avenue 1 to Pasir Panjang Road,1,7,47559,Opp Blk 630,Woodlands Avenue 6,103.8020456,1.434612545,One trip at 7.15am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 765,Commute Solutions Group Pte Ltd,Woodlands Avenue 1 to Pasir Panjang Road,1,8,47569,Opp Blk 620,Woodlands Avenue 5,103.7987804,1.432919455,One trip at 7.15am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 765,Commute Solutions Group Pte Ltd,Woodlands Avenue 1 to Pasir Panjang Road,1,9,47579,Blk 556,Woodlands Avenue 5,103.7959702,1.433313474,One trip at 7.15am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 765,Commute Solutions Group Pte Ltd,Woodlands Avenue 1 to Pasir Panjang Road,1,10,46651,Blk 550,Woodlands Avenue 4,103.7945526,1.432980969,One trip at 7.15am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
PBS 765,Commute Solutions Group Pte Ltd,Woodlands Avenue 1 to Pasir Panjang Road,1,11,46961,Blk 547,Woodlands Avenue 4,103.7928572,1.430489444,One trip at 7.15am,"$5.00 (card) / $7.00 (cash) per trip or
$90 per month","Email: enquiry@commute-solutions.com.sg
Tel: 6734 0147"
